id,program_type,day_number,day_type,phase,block_count,set_rest_seconds,block_1_params,block_2_params,block_3_params,block_4_params,total_duration_minutes,base_intensity_percent,created_at,updated_at,month,avg_work_rest_ratio
bd8c6fe9-569a-4a62-b4a1-2fcbe6cf9614,main_5day,71,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":1620,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,35,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,4,999
2626ed84-286a-4947-8230-607273ac0b21,main_5day,72,anaerobic,2,1,,"{""rounds"":6,""paceRange"":""max_effort"",""restDuration"":150,""workDuration"":30,""total_intervals"":6,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":0.2}",,,,24,0,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,4,0.2
5ac52496-22d0-41be-bd2d-94b646980eb0,main_5day,73,endurance,2,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":1980,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,30,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,4,999
5f3b61f6-7247-48dc-9094-2f4d54afbe59,main_5day,74,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":2340,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,35,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,4,999
449c194b-385c-4eb4-9acb-9c49aa98df45,main_5day,75,interval,2,1,,"{""rounds"":6,""paceRange"":[0.8,1.1],""restDuration"":120,""workDuration"":60,""total_intervals"":6,""workProgression"":""consistent"",""work_to_rest_ratio"":0.5,""avg_work_to_rest_ratio"":0.5}",,,,28,95,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,4,0.5
d2fd75de-5e43-473b-9677-0dde9b6e504c,main_5day,76,anaerobic,2,1,,"{""rounds"":4,""paceRange"":""max_effort"",""restDuration"":225,""workDuration"":45,""total_intervals"":4,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":0.2}",,,,24,0,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,4,0.2
a8e7f852-ace1-4bdd-b641-23d1cbb8e8bd,main_5day,77,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":1800,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,35,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,4,999
e6e08d5a-690a-41ec-a1df-20b6f04e82da,main_5day,78,endurance,2,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":2160,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,30,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,4,999
14cc8c28-a7ec-44d6-a62b-84cd67e71f27,main_5day,79,interval,2,1,,"{""rounds"":5,""paceRange"":[0.8,1.1],""restDuration"":60,""workDuration"":180,""total_intervals"":5,""workProgression"":""consistent"",""work_to_rest_ratio"":3,""avg_work_to_rest_ratio"":3}",,,,28,95,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,4,3
cf1125c2-c4be-4650-b10f-720ae69b4d4f,main_5day,80,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":1980,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,35,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,4,999
c5fd82f5-9402-4d4b-b937-478a2219dc15,main_5day,81,time_trial,2,1,,"{""rounds"":1,""paceRange"":""max_effort"",""restDuration"":0,""workDuration"":600,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,10,0,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,999
f6b4805d-8841-4f4e-bfde-cdc883c2c8e2,main_5day,82,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":1800,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,999
a2f12fed-a3a4-42a5-b955-9d629c8c1c99,main_5day,83,anaerobic,2,1,,"{""rounds"":8,""paceRange"":""max_effort"",""restDuration"":150,""workDuration"":30,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":0.2}",,,,30,0,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,0.2
44aba1ea-64a2-4bff-897f-5167091be194,main_5day,84,interval,2,1,,"{""rounds"":8,""paceRange"":[0.8,1.1],""restDuration"":60,""workDuration"":120,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":2,""avg_work_to_rest_ratio"":2}",,,,32,95,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,2
1c5c648f-9544-4d7f-8e2a-90bf8b7571c4,main_5day,85,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":2520,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,999
d9e0197f-d7b4-470e-8aff-94011aae6787,main_5day,86,anaerobic,2,1,,"{""rounds"":10,""paceRange"":""max_effort"",""restDuration"":100,""workDuration"":20,""total_intervals"":10,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":0.2}",,,,30,0,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,0.2
a08ff5f8-cb1e-4fd8-a67d-7d47516a65f4,main_5day,87,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":2160,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,999
f954b99b-3558-444d-b482-57e168da9ff1,main_5day,88,endurance,2,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":1980,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,35,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,999
6f23b1ff-c3b7-4c8c-9cbd-4236b6f3faa4,main_5day,89,interval,2,1,,"{""rounds"":5,""paceRange"":[0.8,1.1],""restDuration"":120,""workDuration"":180,""total_intervals"":5,""workProgression"":""consistent"",""work_to_rest_ratio"":1.5,""avg_work_to_rest_ratio"":1.5}",,,,32,95,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,1.5
407df2e0-38f5-4b87-bfbf-6756ccc6f9a6,main_5day,90,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":1980,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,999
d8b82e14-eddf-4f00-9a91-4c953fdc2ae9,main_5day,91,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":1620,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,999
febc9ae6-bd6c-4d49-9acd-6913363a6315,main_5day,92,anaerobic,2,1,,"{""rounds"":8,""paceRange"":""max_effort"",""restDuration"":150,""workDuration"":30,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":0.2}",,,,30,0,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,0.2
826d8abc-b16a-4246-a566-e16ffbf7da37,main_5day,93,endurance,2,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":2160,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,35,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,999
d91aced1-e72b-4edd-89d1-a88896b1b20b,main_5day,94,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":2340,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,999
9df981e6-e780-45da-8f01-bc5c0e8b09b7,main_5day,95,interval,2,1,,"{""rounds"":8,""paceRange"":[0.8,1.1],""restDuration"":120,""workDuration"":60,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":0.5,""avg_work_to_rest_ratio"":0.5}",,,,32,95,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,0.5
0919dd57-70fb-4ae7-af94-605609196b11,main_5day,96,anaerobic,2,1,,"{""rounds"":6,""paceRange"":""max_effort"",""restDuration"":225,""workDuration"":45,""total_intervals"":6,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":0.2}",,,,30,0,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,0.2
6cceebe0-1a2b-45d1-8782-517c206d089e,main_5day,97,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":1980,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,999
9c0ac992-d2b5-470b-a09a-7bfd4879ef56,main_5day,98,endurance,2,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":2340,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,35,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,999
ac835def-2fb0-4bd0-b5ec-fe1de740f3c1,main_5day,99,interval,2,1,,"{""rounds"":6,""paceRange"":[0.8,1.1],""restDuration"":60,""workDuration"":180,""total_intervals"":6,""workProgression"":""consistent"",""work_to_rest_ratio"":3,""avg_work_to_rest_ratio"":3}",,,,32,95,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,3
f65ae359-bd95-44cf-a33b-1a0754d661c5,main_5day,100,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":2160,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,5,999
dd8cf89b-8d12-4f4f-8c64-723e8008fd11,main_5day,101,time_trial,2,1,,"{""rounds"":1,""paceRange"":""max_effort"",""restDuration"":0,""workDuration"":600,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,10,0,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,999
65428556-2894-4afe-ad86-e63c0cd5155d,main_5day,102,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":1980,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,49,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,999
a45b747f-1c93-48a9-aabf-6c3a5f4f1e7c,main_5day,103,anaerobic,2,1,,"{""rounds"":8,""paceRange"":""max_effort"",""restDuration"":150,""workDuration"":30,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":0.2}",,,,36,0,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,0.2
05b71757-4e93-4c89-a8e2-2cb8f5991c1f,main_5day,104,interval,2,1,,"{""rounds"":10,""paceRange"":[0.8,1.1],""restDuration"":60,""workDuration"":120,""total_intervals"":10,""workProgression"":""consistent"",""work_to_rest_ratio"":2,""avg_work_to_rest_ratio"":2}",,,,36,95,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,2
7fdf44ca-45ee-47d3-8423-13deab97ea64,main_5day,105,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":2700,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,49,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,999
f909f58b-0e90-4141-ac81-16cf35a60d99,main_5day,106,anaerobic,2,1,,"{""rounds"":10,""paceRange"":""max_effort"",""restDuration"":100,""workDuration"":20,""total_intervals"":10,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":0.2}",,,,36,0,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,0.2
fb666ab5-406f-45d5-be1a-1c0cdcd98462,main_5day,107,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":2340,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,49,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,999
c0d338fb-a6d2-4a3e-8466-ab796f30c1d0,main_5day,108,endurance,2,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":2160,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,40,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,999
2a2e8f12-cb8f-40f0-a57f-58ef70590e80,main_5day,109,interval,2,1,,"{""rounds"":6,""paceRange"":[0.8,1.1],""restDuration"":120,""workDuration"":180,""total_intervals"":6,""workProgression"":""consistent"",""work_to_rest_ratio"":1.5,""avg_work_to_rest_ratio"":1.5}",,,,36,95,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,1.5
823fbfae-29b2-432b-8bdb-5efddfd6fce9,main_5day,110,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":2520,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,49,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,999
b6733de4-61f0-4fd8-9705-4d15995f8781,main_5day,111,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":1620,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,49,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,999
17349c25-3aa1-433a-a01d-a45b27455a98,main_5day,112,anaerobic,2,1,,"{""rounds"":8,""paceRange"":""max_effort"",""restDuration"":150,""workDuration"":30,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":0.2}",,,,36,0,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,0.2
a28d0f2c-b8d7-4e1b-97ce-114870e2a813,main_5day,113,endurance,2,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":2340,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,40,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,999
ff35a1a8-2d96-4b0e-ada2-e10a0f489731,main_5day,114,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":2340,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,49,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,999
9ff63e31-8960-484f-a8b9-f28e65783fce,main_5day,115,interval,2,1,,"{""rounds"":10,""paceRange"":[0.8,1.1],""restDuration"":120,""workDuration"":120,""total_intervals"":10,""workProgression"":""consistent"",""work_to_rest_ratio"":1,""avg_work_to_rest_ratio"":1}",,,,36,95,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,1
bf2b01f9-efc3-4b26-815d-713651c9e304,main_5day,116,anaerobic,2,1,,"{""rounds"":6,""paceRange"":""max_effort"",""restDuration"":225,""workDuration"":45,""total_intervals"":6,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":0.2}",,,,36,0,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,0.2
60badc53-9103-48a8-8edc-0600cb41e0ca,main_5day,117,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":1980,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,49,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,999
e512f132-3a9a-4b72-8174-f8b653b35730,main_5day,118,endurance,2,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":2400,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,40,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,999
eb735818-ca86-4d55-8542-a5cad69801b3,main_5day,119,interval,2,1,,"{""rounds"":8,""paceRange"":[0.8,1.1],""restDuration"":60,""workDuration"":180,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":3,""avg_work_to_rest_ratio"":3}",,,,36,95,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,3
c5d488d5-1775-4f14-a8bc-14fb9e91a883,main_5day,120,polarized,2,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":2160,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,49,70,2025-10-04 06:30:52.792423+00,2025-10-04 06:30:52.792423+00,6,999
8ae4f867-4594-45f7-b3b2-70c30928e66e,main_5day,121,time_trial,3,1,,"{""rounds"":1,""paceRange"":""max_effort"",""restDuration"":0,""workDuration"":600,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,10,0,2025-10-04 06:39:10.818938+00,2025-10-04 06:39:10.818938+00,7,999
55ce2b6e-439d-49f8-b650-f5adcb59c69b,main_5day,122,rocket_races_a,3,1,,"{""rounds"":6,""paceRange"":[0.95,1.1],""restDuration"":120,""workDuration"":60,""total_intervals"":6,""workProgression"":""consistent"",""work_to_rest_ratio"":0.5,""avg_work_to_rest_ratio"":0.5}",,,,25,102.5,2025-10-04 06:39:10.818938+00,2025-10-04 06:39:10.818938+00,7,0.5
7015e267-e974-4617-bb2e-0e768281a7d6,main_5day,123,polarized,3,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":1440,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 06:39:10.818938+00,2025-10-04 06:39:10.818938+00,7,999
30ed3cc2-0f6c-4caa-84d7-4ba1ff397638,main_5day,124,interval,3,1,,"{""rounds"":6,""paceRange"":[0.8,1.1],""restDuration"":60,""workDuration"":120,""total_intervals"":6,""workProgression"":""consistent"",""work_to_rest_ratio"":2,""avg_work_to_rest_ratio"":2}",,,,32,95,2025-10-04 06:39:10.818938+00,2025-10-04 06:39:10.818938+00,7,2
550db8f1-841d-4db9-a01f-c07ec0eb5900,main_5day,125,rocket_races_b,3,1,,"{""rounds"":6,""paceRange"":[0.95,1.1],""restDuration"":60,""workDuration"":60,""total_intervals"":6,""workProgression"":""consistent"",""work_to_rest_ratio"":1,""avg_work_to_rest_ratio"":1}",,,,20,102.5,2025-10-04 06:39:10.818938+00,2025-10-04 06:39:10.818938+00,7,1
ee4a1215-abb3-41d1-91a9-c0f44fbac575,main_5day,126,polarized,3,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":2160,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 06:39:10.818938+00,2025-10-04 06:39:10.818938+00,7,999
