id,engine_program_id,engine_workout_day_number,program_sequence_order,week_number,notes,created_at
1290,main_5day_varied,378,138,,,2026-01-29 01:26:33.266578+00
1291,main_5day_varied,379,139,,,2026-01-29 01:26:33.266578+00
1292,main_5day_varied,380,140,,,2026-01-29 01:26:33.266578+00
1293,main_5day_varied,421,141,,,2026-01-29 01:26:33.266578+00
1294,main_5day_varied,422,142,,,2026-01-29 01:26:33.266578+00
1295,main_5day_varied,423,143,,,2026-01-29 01:26:33.266578+00
1296,main_5day_varied,424,144,,,2026-01-29 01:26:33.266578+00
1297,main_5day_varied,425,145,,,2026-01-29 01:26:33.266578+00
1298,main_5day_varied,426,146,,,2026-01-29 01:26:33.266578+00
1299,main_5day_varied,427,147,,,2026-01-29 01:26:33.266578+00
1300,main_5day_varied,428,148,,,2026-01-29 01:26:33.266578+00
1301,main_5day_varied,429,149,,,2026-01-29 01:26:33.266578+00
1302,main_5day_varied,430,150,,,2026-01-29 01:26:33.266578+00
1303,main_5day_varied,431,151,,,2026-01-29 01:26:33.266578+00
1304,main_5day_varied,432,152,,,2026-01-29 01:26:33.266578+00
1305,main_5day_varied,433,153,,,2026-01-29 01:26:33.266578+00
1306,main_5day_varied,434,154,,,2026-01-29 01:26:33.266578+00
1307,main_5day_varied,435,155,,,2026-01-29 01:26:33.266578+00
1308,main_5day_varied,436,156,,,2026-01-29 01:26:33.266578+00
1309,main_5day_varied,437,157,,,2026-01-29 01:26:33.266578+00
1310,main_5day_varied,438,158,,,2026-01-29 01:26:33.266578+00
1311,main_5day_varied,439,159,,,2026-01-29 01:26:33.266578+00
1312,main_5day_varied,440,160,,,2026-01-29 01:26:33.266578+00
1313,main_5day_varied,481,161,,,2026-01-29 01:26:33.266578+00
1314,main_5day_varied,482,162,,,2026-01-29 01:26:33.266578+00
1315,main_5day_varied,483,163,,,2026-01-29 01:26:33.266578+00
1316,main_5day_varied,484,164,,,2026-01-29 01:26:33.266578+00
1317,main_5day_varied,485,165,,,2026-01-29 01:26:33.266578+00
1318,main_5day_varied,486,166,,,2026-01-29 01:26:33.266578+00
1319,main_5day_varied,487,167,,,2026-01-29 01:26:33.266578+00
1320,main_5day_varied,488,168,,,2026-01-29 01:26:33.266578+00
1321,main_5day_varied,489,169,,,2026-01-29 01:26:33.266578+00
1322,main_5day_varied,490,170,,,2026-01-29 01:26:33.266578+00
1323,main_5day_varied,491,171,,,2026-01-29 01:26:33.266578+00
1324,main_5day_varied,492,172,,,2026-01-29 01:26:33.266578+00
1325,main_5day_varied,493,173,,,2026-01-29 01:26:33.266578+00
1326,main_5day_varied,494,174,,,2026-01-29 01:26:33.266578+00
1327,main_5day_varied,495,175,,,2026-01-29 01:26:33.266578+00
1328,main_5day_varied,496,176,,,2026-01-29 01:26:33.266578+00
1329,main_5day_varied,497,177,,,2026-01-29 01:26:33.266578+00
1330,main_5day_varied,498,178,,,2026-01-29 01:26:33.266578+00
1331,main_5day_varied,499,179,,,2026-01-29 01:26:33.266578+00
1332,main_5day_varied,500,180,,,2026-01-29 01:26:33.266578+00
1333,main_5day_varied,541,181,,,2026-01-29 01:26:33.266578+00
1334,main_5day_varied,542,182,,,2026-01-29 01:26:33.266578+00
1335,main_5day_varied,543,183,,,2026-01-29 01:26:33.266578+00
1336,main_5day_varied,544,184,,,2026-01-29 01:26:33.266578+00
1337,main_5day_varied,545,185,,,2026-01-29 01:26:33.266578+00
1338,main_5day_varied,546,186,,,2026-01-29 01:26:33.266578+00
1339,main_5day_varied,547,187,,,2026-01-29 01:26:33.266578+00
1340,main_5day_varied,548,188,,,2026-01-29 01:26:33.266578+00
1341,main_5day_varied,549,189,,,2026-01-29 01:26:33.266578+00
1342,main_5day_varied,550,190,,,2026-01-29 01:26:33.266578+00
1343,main_5day_varied,551,191,,,2026-01-29 01:26:33.266578+00
1344,main_5day_varied,552,192,,,2026-01-29 01:26:33.266578+00
1345,main_5day_varied,553,193,,,2026-01-29 01:26:33.266578+00
1346,main_5day_varied,554,194,,,2026-01-29 01:26:33.266578+00
1347,main_5day_varied,555,195,,,2026-01-29 01:26:33.266578+00
1348,main_5day_varied,556,196,,,2026-01-29 01:26:33.266578+00
1349,main_5day_varied,557,197,,,2026-01-29 01:26:33.266578+00
1350,main_5day_varied,558,198,,,2026-01-29 01:26:33.266578+00
1351,main_5day_varied,559,199,,,2026-01-29 01:26:33.266578+00
1352,main_5day_varied,560,200,,,2026-01-29 01:26:33.266578+00
1353,main_5day_varied,601,201,,,2026-01-29 01:26:33.266578+00
1354,main_5day_varied,602,202,,,2026-01-29 01:26:33.266578+00
1355,main_5day_varied,603,203,,,2026-01-29 01:26:33.266578+00
1356,main_5day_varied,604,204,,,2026-01-29 01:26:33.266578+00
1357,main_5day_varied,605,205,,,2026-01-29 01:26:33.266578+00
1358,main_5day_varied,606,206,,,2026-01-29 01:26:33.266578+00
1359,main_5day_varied,607,207,,,2026-01-29 01:26:33.266578+00
1360,main_5day_varied,608,208,,,2026-01-29 01:26:33.266578+00
1361,main_5day_varied,609,209,,,2026-01-29 01:26:33.266578+00
1362,main_5day_varied,610,210,,,2026-01-29 01:26:33.266578+00
1363,main_5day_varied,611,211,,,2026-01-29 01:26:33.266578+00
1364,main_5day_varied,612,212,,,2026-01-29 01:26:33.266578+00
1365,main_5day_varied,613,213,,,2026-01-29 01:26:33.266578+00
1366,main_5day_varied,614,214,,,2026-01-29 01:26:33.266578+00
1367,main_5day_varied,615,215,,,2026-01-29 01:26:33.266578+00
1368,main_5day_varied,616,216,,,2026-01-29 01:26:33.266578+00
1369,main_5day_varied,617,217,,,2026-01-29 01:26:33.266578+00
1370,main_5day_varied,618,218,,,2026-01-29 01:26:33.266578+00
1371,main_5day_varied,619,219,,,2026-01-29 01:26:33.266578+00
1372,main_5day_varied,620,220,,,2026-01-29 01:26:33.266578+00
1373,main_5day_varied,661,221,,,2026-01-29 01:26:33.266578+00
1374,main_5day_varied,662,222,,,2026-01-29 01:26:33.266578+00
1375,main_5day_varied,663,223,,,2026-01-29 01:26:33.266578+00
1376,main_5day_varied,664,224,,,2026-01-29 01:26:33.266578+00
1377,main_5day_varied,665,225,,,2026-01-29 01:26:33.266578+00
1378,main_5day_varied,666,226,,,2026-01-29 01:26:33.266578+00
1379,main_5day_varied,667,227,,,2026-01-29 01:26:33.266578+00
1380,main_5day_varied,668,228,,,2026-01-29 01:26:33.266578+00
1381,main_5day_varied,669,229,,,2026-01-29 01:26:33.266578+00
1382,main_5day_varied,670,230,,,2026-01-29 01:26:33.266578+00
1383,main_5day_varied,671,231,,,2026-01-29 01:26:33.266578+00
1384,main_5day_varied,672,232,,,2026-01-29 01:26:33.266578+00
1385,main_5day_varied,673,233,,,2026-01-29 01:26:33.266578+00
1386,main_5day_varied,674,234,,,2026-01-29 01:26:33.266578+00
1387,main_5day_varied,675,235,,,2026-01-29 01:26:33.266578+00
1388,main_5day_varied,676,236,,,2026-01-29 01:26:33.266578+00
1389,main_5day_varied,677,237,,,2026-01-29 01:26:33.266578+00
1390,main_5day_varied,678,238,,,2026-01-29 01:26:33.266578+00
1391,main_5day_varied,679,239,,,2026-01-29 01:26:33.266578+00
1392,main_5day_varied,680,240,,,2026-01-29 01:26:33.266578+00
1393,main_5day_varied,21,241,,,2026-01-29 01:26:33.266578+00
1394,main_5day_varied,22,242,,,2026-01-29 01:26:33.266578+00
1395,main_5day_varied,23,243,,,2026-01-29 01:26:33.266578+00
1396,main_5day_varied,24,244,,,2026-01-29 01:26:33.266578+00
1397,main_5day_varied,25,245,,,2026-01-29 01:26:33.266578+00
1398,main_5day_varied,26,246,,,2026-01-29 01:26:33.266578+00
1399,main_5day_varied,27,247,,,2026-01-29 01:26:33.266578+00
1400,main_5day_varied,28,248,,,2026-01-29 01:26:33.266578+00
1401,main_5day_varied,29,249,,,2026-01-29 01:26:33.266578+00
1402,main_5day_varied,30,250,,,2026-01-29 01:26:33.266578+00
1403,main_5day_varied,31,251,,,2026-01-29 01:26:33.266578+00
1404,main_5day_varied,32,252,,,2026-01-29 01:26:33.266578+00
1405,main_5day_varied,33,253,,,2026-01-29 01:26:33.266578+00
1406,main_5day_varied,34,254,,,2026-01-29 01:26:33.266578+00
1407,main_5day_varied,35,255,,,2026-01-29 01:26:33.266578+00
1408,main_5day_varied,36,256,,,2026-01-29 01:26:33.266578+00
1409,main_5day_varied,37,257,,,2026-01-29 01:26:33.266578+00
1410,main_5day_varied,38,258,,,2026-01-29 01:26:33.266578+00
1411,main_5day_varied,39,259,,,2026-01-29 01:26:33.266578+00
1412,main_5day_varied,40,260,,,2026-01-29 01:26:33.266578+00
1413,main_5day_varied,81,261,,,2026-01-29 01:26:33.266578+00
1414,main_5day_varied,82,262,,,2026-01-29 01:26:33.266578+00
1415,main_5day_varied,83,263,,,2026-01-29 01:26:33.266578+00
1416,main_5day_varied,84,264,,,2026-01-29 01:26:33.266578+00
1417,main_5day_varied,85,265,,,2026-01-29 01:26:33.266578+00
1418,main_5day_varied,86,266,,,2026-01-29 01:26:33.266578+00
1419,main_5day_varied,87,267,,,2026-01-29 01:26:33.266578+00
1420,main_5day_varied,88,268,,,2026-01-29 01:26:33.266578+00
1421,main_5day_varied,89,269,,,2026-01-29 01:26:33.266578+00
1422,main_5day_varied,90,270,,,2026-01-29 01:26:33.266578+00
1423,main_5day_varied,91,271,,,2026-01-29 01:26:33.266578+00
1424,main_5day_varied,92,272,,,2026-01-29 01:26:33.266578+00
1425,main_5day_varied,93,273,,,2026-01-29 01:26:33.266578+00
1426,main_5day_varied,94,274,,,2026-01-29 01:26:33.266578+00
1427,main_5day_varied,95,275,,,2026-01-29 01:26:33.266578+00
1428,main_5day_varied,96,276,,,2026-01-29 01:26:33.266578+00
1429,main_5day_varied,97,277,,,2026-01-29 01:26:33.266578+00
1430,main_5day_varied,98,278,,,2026-01-29 01:26:33.266578+00
1431,main_5day_varied,99,279,,,2026-01-29 01:26:33.266578+00
1432,main_5day_varied,100,280,,,2026-01-29 01:26:33.266578+00
1433,main_5day_varied,141,281,,,2026-01-29 01:26:33.266578+00
1434,main_5day_varied,142,282,,,2026-01-29 01:26:33.266578+00
1435,main_5day_varied,143,283,,,2026-01-29 01:26:33.266578+00
1436,main_5day_varied,144,284,,,2026-01-29 01:26:33.266578+00
1437,main_5day_varied,145,285,,,2026-01-29 01:26:33.266578+00
1438,main_5day_varied,146,286,,,2026-01-29 01:26:33.266578+00
1439,main_5day_varied,147,287,,,2026-01-29 01:26:33.266578+00
1440,main_5day_varied,148,288,,,2026-01-29 01:26:33.266578+00
1441,main_5day_varied,149,289,,,2026-01-29 01:26:33.266578+00
1442,main_5day_varied,150,290,,,2026-01-29 01:26:33.266578+00
1443,main_5day_varied,151,291,,,2026-01-29 01:26:33.266578+00
1444,main_5day_varied,152,292,,,2026-01-29 01:26:33.266578+00
1445,main_5day_varied,153,293,,,2026-01-29 01:26:33.266578+00
1446,main_5day_varied,154,294,,,2026-01-29 01:26:33.266578+00
1447,main_5day_varied,155,295,,,2026-01-29 01:26:33.266578+00
1448,main_5day_varied,156,296,,,2026-01-29 01:26:33.266578+00
1449,main_5day_varied,157,297,,,2026-01-29 01:26:33.266578+00
1450,main_5day_varied,158,298,,,2026-01-29 01:26:33.266578+00
1451,main_5day_varied,159,299,,,2026-01-29 01:26:33.266578+00
1452,main_5day_varied,160,300,,,2026-01-29 01:26:33.266578+00
1453,main_5day_varied,201,301,,,2026-01-29 01:26:33.266578+00
1454,main_5day_varied,202,302,,,2026-01-29 01:26:33.266578+00
1455,main_5day_varied,203,303,,,2026-01-29 01:26:33.266578+00
1456,main_5day_varied,204,304,,,2026-01-29 01:26:33.266578+00
1457,main_5day_varied,205,305,,,2026-01-29 01:26:33.266578+00
1458,main_5day_varied,206,306,,,2026-01-29 01:26:33.266578+00
1459,main_5day_varied,207,307,,,2026-01-29 01:26:33.266578+00
1460,main_5day_varied,208,308,,,2026-01-29 01:26:33.266578+00
1461,main_5day_varied,209,309,,,2026-01-29 01:26:33.266578+00
1462,main_5day_varied,210,310,,,2026-01-29 01:26:33.266578+00
1463,main_5day_varied,211,311,,,2026-01-29 01:26:33.266578+00
1464,main_5day_varied,212,312,,,2026-01-29 01:26:33.266578+00
1465,main_5day_varied,213,313,,,2026-01-29 01:26:33.266578+00
1466,main_5day_varied,214,314,,,2026-01-29 01:26:33.266578+00
1467,main_5day_varied,215,315,,,2026-01-29 01:26:33.266578+00
1468,main_5day_varied,216,316,,,2026-01-29 01:26:33.266578+00
1469,main_5day_varied,217,317,,,2026-01-29 01:26:33.266578+00
1470,main_5day_varied,218,318,,,2026-01-29 01:26:33.266578+00
1471,main_5day_varied,219,319,,,2026-01-29 01:26:33.266578+00
1472,main_5day_varied,220,320,,,2026-01-29 01:26:33.266578+00
1473,main_5day_varied,261,321,,,2026-01-29 01:26:33.266578+00
1474,main_5day_varied,262,322,,,2026-01-29 01:26:33.266578+00
1475,main_5day_varied,263,323,,,2026-01-29 01:26:33.266578+00
1476,main_5day_varied,264,324,,,2026-01-29 01:26:33.266578+00
1477,main_5day_varied,265,325,,,2026-01-29 01:26:33.266578+00
1478,main_5day_varied,266,326,,,2026-01-29 01:26:33.266578+00
1479,main_5day_varied,267,327,,,2026-01-29 01:26:33.266578+00
1480,main_5day_varied,268,328,,,2026-01-29 01:26:33.266578+00
1481,main_5day_varied,269,329,,,2026-01-29 01:26:33.266578+00
1482,main_5day_varied,270,330,,,2026-01-29 01:26:33.266578+00
1483,main_5day_varied,271,331,,,2026-01-29 01:26:33.266578+00
1484,main_5day_varied,272,332,,,2026-01-29 01:26:33.266578+00
1485,main_5day_varied,273,333,,,2026-01-29 01:26:33.266578+00
1486,main_5day_varied,274,334,,,2026-01-29 01:26:33.266578+00
1487,main_5day_varied,275,335,,,2026-01-29 01:26:33.266578+00
1488,main_5day_varied,276,336,,,2026-01-29 01:26:33.266578+00
1489,main_5day_varied,277,337,,,2026-01-29 01:26:33.266578+00
1490,main_5day_varied,278,338,,,2026-01-29 01:26:33.266578+00
1491,main_5day_varied,279,339,,,2026-01-29 01:26:33.266578+00
1492,main_5day_varied,280,340,,,2026-01-29 01:26:33.266578+00
1493,main_5day_varied,321,341,,,2026-01-29 01:26:33.266578+00
1494,main_5day_varied,322,342,,,2026-01-29 01:26:33.266578+00
1495,main_5day_varied,323,343,,,2026-01-29 01:26:33.266578+00
1496,main_5day_varied,324,344,,,2026-01-29 01:26:33.266578+00
1497,main_5day_varied,325,345,,,2026-01-29 01:26:33.266578+00
1498,main_5day_varied,326,346,,,2026-01-29 01:26:33.266578+00
1499,main_5day_varied,327,347,,,2026-01-29 01:26:33.266578+00
1500,main_5day_varied,328,348,,,2026-01-29 01:26:33.266578+00
1501,main_5day_varied,329,349,,,2026-01-29 01:26:33.266578+00
1502,main_5day_varied,330,350,,,2026-01-29 01:26:33.266578+00
1503,main_5day_varied,331,351,,,2026-01-29 01:26:33.266578+00
1504,main_5day_varied,332,352,,,2026-01-29 01:26:33.266578+00
1505,main_5day_varied,333,353,,,2026-01-29 01:26:33.266578+00
1506,main_5day_varied,334,354,,,2026-01-29 01:26:33.266578+00
1507,main_5day_varied,335,355,,,2026-01-29 01:26:33.266578+00
1508,main_5day_varied,336,356,,,2026-01-29 01:26:33.266578+00
1509,main_5day_varied,337,357,,,2026-01-29 01:26:33.266578+00
1510,main_5day_varied,338,358,,,2026-01-29 01:26:33.266578+00
1511,main_5day_varied,339,359,,,2026-01-29 01:26:33.266578+00
1512,main_5day_varied,340,360,,,2026-01-29 01:26:33.266578+00
1513,main_5day_varied,381,361,,,2026-01-29 01:26:33.266578+00
1514,main_5day_varied,382,362,,,2026-01-29 01:26:33.266578+00
1515,main_5day_varied,383,363,,,2026-01-29 01:26:33.266578+00
1516,main_5day_varied,384,364,,,2026-01-29 01:26:33.266578+00
1517,main_5day_varied,385,365,,,2026-01-29 01:26:33.266578+00
1518,main_5day_varied,386,366,,,2026-01-29 01:26:33.266578+00
1519,main_5day_varied,387,367,,,2026-01-29 01:26:33.266578+00
1520,main_5day_varied,388,368,,,2026-01-29 01:26:33.266578+00
1521,main_5day_varied,389,369,,,2026-01-29 01:26:33.266578+00
1522,main_5day_varied,390,370,,,2026-01-29 01:26:33.266578+00
1523,main_5day_varied,391,371,,,2026-01-29 01:26:33.266578+00
1524,main_5day_varied,392,372,,,2026-01-29 01:26:33.266578+00
1525,main_5day_varied,393,373,,,2026-01-29 01:26:33.266578+00
1526,main_5day_varied,394,374,,,2026-01-29 01:26:33.266578+00
1527,main_5day_varied,395,375,,,2026-01-29 01:26:33.266578+00
1528,main_5day_varied,396,376,,,2026-01-29 01:26:33.266578+00
1529,main_5day_varied,397,377,,,2026-01-29 01:26:33.266578+00
1530,main_5day_varied,398,378,,,2026-01-29 01:26:33.266578+00
1531,main_5day_varied,399,379,,,2026-01-29 01:26:33.266578+00
1532,main_5day_varied,400,380,,,2026-01-29 01:26:33.266578+00
1533,main_5day_varied,441,381,,,2026-01-29 01:26:33.266578+00
1534,main_5day_varied,442,382,,,2026-01-29 01:26:33.266578+00
1535,main_5day_varied,443,383,,,2026-01-29 01:26:33.266578+00
1536,main_5day_varied,444,384,,,2026-01-29 01:26:33.266578+00
1537,main_5day_varied,445,385,,,2026-01-29 01:26:33.266578+00
1538,main_5day_varied,446,386,,,2026-01-29 01:26:33.266578+00
1539,main_5day_varied,447,387,,,2026-01-29 01:26:33.266578+00
1540,main_5day_varied,448,388,,,2026-01-29 01:26:33.266578+00
1541,main_5day_varied,449,389,,,2026-01-29 01:26:33.266578+00
1542,main_5day_varied,450,390,,,2026-01-29 01:26:33.266578+00
1543,main_5day_varied,451,391,,,2026-01-29 01:26:33.266578+00
1544,main_5day_varied,452,392,,,2026-01-29 01:26:33.266578+00
1545,main_5day_varied,453,393,,,2026-01-29 01:26:33.266578+00
1546,main_5day_varied,454,394,,,2026-01-29 01:26:33.266578+00
1547,main_5day_varied,455,395,,,2026-01-29 01:26:33.266578+00
1548,main_5day_varied,456,396,,,2026-01-29 01:26:33.266578+00
1549,main_5day_varied,457,397,,,2026-01-29 01:26:33.266578+00
1550,main_5day_varied,458,398,,,2026-01-29 01:26:33.266578+00
1551,main_5day_varied,459,399,,,2026-01-29 01:26:33.266578+00
1552,main_5day_varied,460,400,,,2026-01-29 01:26:33.266578+00
1553,main_5day_varied,501,401,,,2026-01-29 01:26:33.266578+00
1554,main_5day_varied,502,402,,,2026-01-29 01:26:33.266578+00
1555,main_5day_varied,503,403,,,2026-01-29 01:26:33.266578+00
1556,main_5day_varied,504,404,,,2026-01-29 01:26:33.266578+00
1557,main_5day_varied,505,405,,,2026-01-29 01:26:33.266578+00
1558,main_5day_varied,506,406,,,2026-01-29 01:26:33.266578+00
1559,main_5day_varied,507,407,,,2026-01-29 01:26:33.266578+00
1560,main_5day_varied,508,408,,,2026-01-29 01:26:33.266578+00
1561,main_5day_varied,509,409,,,2026-01-29 01:26:33.266578+00
1562,main_5day_varied,510,410,,,2026-01-29 01:26:33.266578+00
1563,main_5day_varied,511,411,,,2026-01-29 01:26:33.266578+00
1564,main_5day_varied,512,412,,,2026-01-29 01:26:33.266578+00
1565,main_5day_varied,513,413,,,2026-01-29 01:26:33.266578+00
1566,main_5day_varied,514,414,,,2026-01-29 01:26:33.266578+00
1567,main_5day_varied,515,415,,,2026-01-29 01:26:33.266578+00
1568,main_5day_varied,516,416,,,2026-01-29 01:26:33.266578+00
1569,main_5day_varied,517,417,,,2026-01-29 01:26:33.266578+00
1570,main_5day_varied,518,418,,,2026-01-29 01:26:33.266578+00
1571,main_5day_varied,519,419,,,2026-01-29 01:26:33.266578+00
1572,main_5day_varied,520,420,,,2026-01-29 01:26:33.266578+00
1573,main_5day_varied,561,421,,,2026-01-29 01:26:33.266578+00
1574,main_5day_varied,562,422,,,2026-01-29 01:26:33.266578+00
1575,main_5day_varied,563,423,,,2026-01-29 01:26:33.266578+00
1576,main_5day_varied,564,424,,,2026-01-29 01:26:33.266578+00
1577,main_5day_varied,565,425,,,2026-01-29 01:26:33.266578+00
1578,main_5day_varied,566,426,,,2026-01-29 01:26:33.266578+00
1579,main_5day_varied,567,427,,,2026-01-29 01:26:33.266578+00
1580,main_5day_varied,568,428,,,2026-01-29 01:26:33.266578+00
1581,main_5day_varied,569,429,,,2026-01-29 01:26:33.266578+00
1582,main_5day_varied,570,430,,,2026-01-29 01:26:33.266578+00
1583,main_5day_varied,571,431,,,2026-01-29 01:26:33.266578+00
1584,main_5day_varied,572,432,,,2026-01-29 01:26:33.266578+00
1585,main_5day_varied,573,433,,,2026-01-29 01:26:33.266578+00
1586,main_5day_varied,574,434,,,2026-01-29 01:26:33.266578+00
1587,main_5day_varied,575,435,,,2026-01-29 01:26:33.266578+00
1588,main_5day_varied,576,436,,,2026-01-29 01:26:33.266578+00
1589,main_5day_varied,577,437,,,2026-01-29 01:26:33.266578+00
1590,main_5day_varied,578,438,,,2026-01-29 01:26:33.266578+00
1591,main_5day_varied,579,439,,,2026-01-29 01:26:33.266578+00
1592,main_5day_varied,580,440,,,2026-01-29 01:26:33.266578+00
1593,main_5day_varied,621,441,,,2026-01-29 01:26:33.266578+00
1594,main_5day_varied,622,442,,,2026-01-29 01:26:33.266578+00
1595,main_5day_varied,623,443,,,2026-01-29 01:26:33.266578+00
1596,main_5day_varied,624,444,,,2026-01-29 01:26:33.266578+00
1597,main_5day_varied,625,445,,,2026-01-29 01:26:33.266578+00
1598,main_5day_varied,626,446,,,2026-01-29 01:26:33.266578+00
1599,main_5day_varied,627,447,,,2026-01-29 01:26:33.266578+00
1600,main_5day_varied,628,448,,,2026-01-29 01:26:33.266578+00
1601,main_5day_varied,629,449,,,2026-01-29 01:26:33.266578+00
1602,main_5day_varied,630,450,,,2026-01-29 01:26:33.266578+00
1603,main_5day_varied,631,451,,,2026-01-29 01:26:33.266578+00
1604,main_5day_varied,632,452,,,2026-01-29 01:26:33.266578+00
1605,main_5day_varied,633,453,,,2026-01-29 01:26:33.266578+00
1606,main_5day_varied,634,454,,,2026-01-29 01:26:33.266578+00
1607,main_5day_varied,635,455,,,2026-01-29 01:26:33.266578+00
1608,main_5day_varied,636,456,,,2026-01-29 01:26:33.266578+00
1609,main_5day_varied,637,457,,,2026-01-29 01:26:33.266578+00
1610,main_5day_varied,638,458,,,2026-01-29 01:26:33.266578+00
1611,main_5day_varied,639,459,,,2026-01-29 01:26:33.266578+00
1612,main_5day_varied,640,460,,,2026-01-29 01:26:33.266578+00
1613,main_5day_varied,681,461,,,2026-01-29 01:26:33.266578+00
1614,main_5day_varied,682,462,,,2026-01-29 01:26:33.266578+00
1615,main_5day_varied,683,463,,,2026-01-29 01:26:33.266578+00
1616,main_5day_varied,684,464,,,2026-01-29 01:26:33.266578+00
1617,main_5day_varied,685,465,,,2026-01-29 01:26:33.266578+00
1618,main_5day_varied,686,466,,,2026-01-29 01:26:33.266578+00
1619,main_5day_varied,687,467,,,2026-01-29 01:26:33.266578+00
1620,main_5day_varied,688,468,,,2026-01-29 01:26:33.266578+00
1621,main_5day_varied,689,469,,,2026-01-29 01:26:33.266578+00
1622,main_5day_varied,690,470,,,2026-01-29 01:26:33.266578+00
1623,main_5day_varied,691,471,,,2026-01-29 01:26:33.266578+00
1624,main_5day_varied,692,472,,,2026-01-29 01:26:33.266578+00
1625,main_5day_varied,693,473,,,2026-01-29 01:26:33.266578+00
1626,main_5day_varied,694,474,,,2026-01-29 01:26:33.266578+00
1627,main_5day_varied,695,475,,,2026-01-29 01:26:33.266578+00
1628,main_5day_varied,696,476,,,2026-01-29 01:26:33.266578+00
1629,main_5day_varied,697,477,,,2026-01-29 01:26:33.266578+00
1630,main_5day_varied,698,478,,,2026-01-29 01:26:33.266578+00
1631,main_5day_varied,699,479,,,2026-01-29 01:26:33.266578+00
1632,main_5day_varied,700,480,,,2026-01-29 01:26:33.266578+00
1633,main_5day_varied,41,481,,,2026-01-29 01:26:33.266578+00
1634,main_5day_varied,42,482,,,2026-01-29 01:26:33.266578+00
1635,main_5day_varied,43,483,,,2026-01-29 01:26:33.266578+00
1636,main_5day_varied,44,484,,,2026-01-29 01:26:33.266578+00
1637,main_5day_varied,45,485,,,2026-01-29 01:26:33.266578+00
1638,main_5day_varied,46,486,,,2026-01-29 01:26:33.266578+00
1639,main_5day_varied,47,487,,,2026-01-29 01:26:33.266578+00
1640,main_5day_varied,48,488,,,2026-01-29 01:26:33.266578+00
1641,main_5day_varied,49,489,,,2026-01-29 01:26:33.266578+00
1642,main_5day_varied,50,490,,,2026-01-29 01:26:33.266578+00
1643,main_5day_varied,51,491,,,2026-01-29 01:26:33.266578+00
1644,main_5day_varied,52,492,,,2026-01-29 01:26:33.266578+00
1645,main_5day_varied,53,493,,,2026-01-29 01:26:33.266578+00
1646,main_5day_varied,54,494,,,2026-01-29 01:26:33.266578+00
1647,main_5day_varied,55,495,,,2026-01-29 01:26:33.266578+00
1648,main_5day_varied,56,496,,,2026-01-29 01:26:33.266578+00
1649,main_5day_varied,57,497,,,2026-01-29 01:26:33.266578+00
1650,main_5day_varied,58,498,,,2026-01-29 01:26:33.266578+00
1651,main_5day_varied,59,499,,,2026-01-29 01:26:33.266578+00
1652,main_5day_varied,60,500,,,2026-01-29 01:26:33.266578+00
1653,main_5day_varied,101,501,,,2026-01-29 01:26:33.266578+00
1654,main_5day_varied,102,502,,,2026-01-29 01:26:33.266578+00
1655,main_5day_varied,103,503,,,2026-01-29 01:26:33.266578+00
1656,main_5day_varied,104,504,,,2026-01-29 01:26:33.266578+00
1657,main_5day_varied,105,505,,,2026-01-29 01:26:33.266578+00
1658,main_5day_varied,106,506,,,2026-01-29 01:26:33.266578+00
1659,main_5day_varied,107,507,,,2026-01-29 01:26:33.266578+00
1660,main_5day_varied,108,508,,,2026-01-29 01:26:33.266578+00
1661,main_5day_varied,109,509,,,2026-01-29 01:26:33.266578+00
1662,main_5day_varied,110,510,,,2026-01-29 01:26:33.266578+00
1663,main_5day_varied,111,511,,,2026-01-29 01:26:33.266578+00
1664,main_5day_varied,112,512,,,2026-01-29 01:26:33.266578+00
1665,main_5day_varied,113,513,,,2026-01-29 01:26:33.266578+00
1666,main_5day_varied,114,514,,,2026-01-29 01:26:33.266578+00
1667,main_5day_varied,115,515,,,2026-01-29 01:26:33.266578+00
1668,main_5day_varied,116,516,,,2026-01-29 01:26:33.266578+00
1669,main_5day_varied,117,517,,,2026-01-29 01:26:33.266578+00
1670,main_5day_varied,118,518,,,2026-01-29 01:26:33.266578+00
1671,main_5day_varied,119,519,,,2026-01-29 01:26:33.266578+00
1672,main_5day_varied,120,520,,,2026-01-29 01:26:33.266578+00
1673,main_5day_varied,161,521,,,2026-01-29 01:26:33.266578+00
1674,main_5day_varied,162,522,,,2026-01-29 01:26:33.266578+00
1675,main_5day_varied,163,523,,,2026-01-29 01:26:33.266578+00
1676,main_5day_varied,164,524,,,2026-01-29 01:26:33.266578+00
1677,main_5day_varied,165,525,,,2026-01-29 01:26:33.266578+00
1678,main_5day_varied,166,526,,,2026-01-29 01:26:33.266578+00
1679,main_5day_varied,167,527,,,2026-01-29 01:26:33.266578+00
1680,main_5day_varied,168,528,,,2026-01-29 01:26:33.266578+00
1681,main_5day_varied,169,529,,,2026-01-29 01:26:33.266578+00
1682,main_5day_varied,170,530,,,2026-01-29 01:26:33.266578+00
1683,main_5day_varied,171,531,,,2026-01-29 01:26:33.266578+00
1684,main_5day_varied,172,532,,,2026-01-29 01:26:33.266578+00
1685,main_5day_varied,173,533,,,2026-01-29 01:26:33.266578+00
1686,main_5day_varied,174,534,,,2026-01-29 01:26:33.266578+00
1687,main_5day_varied,175,535,,,2026-01-29 01:26:33.266578+00
